6	depuis	depuis	P	P		2	mod	2	mod	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	1	71	1	77	_	71	77	consigne	_	_	_	_	_	_	_	_	_	_	_	_	_
7	longtemps	longtemps	ADV	ADV		6	mod	6	mod	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	1	78	1	87	_	78	87	consigne	_	_	_	_	_	_	_	_	_	_	_	_	_
8	.	.	PONCT	PONCT		7	ponct	7	ponct	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	1	87	1	88	_	87	88	consigne	_	_	_	_	_	_	_	_	_	_	_	_	_
"
"
1	La	la	DET	DET	n=s|g=f	3	det	3	det	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	1	89	1	91	_	89	91	_	_	_	_	_	_	_	_	_	_	_	_	_	_
2	""""	""""	PONCT	PONCT		1	ponct	1	ponct	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	1	92	1	93	_	92	93	_	_	_	_	_	_	_	_	_	_	_	_	_	_
3	Dark	_	NPP	NPP		13	suj	13	suj	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	1	94	1	98	_	94	98	_	_	_	_	_	_	_	_	_	_	_	_	_	_
4	House	_	NPP	NPP		3	mod	3	mod	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	1	99	1	104	_	99	104	_	_	_	_	_	_	_	_	_	_	_	_	_	_
5	""""	""""	PONCT	PONCT		4	ponct	4	ponct	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	1	105	1	106	_	105	106	_	_	_	_	_	_	_	_	_	_	_	_	_	_
6	;	;	PONCT	PONCT		4	ponct	4	ponct	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	1	107	1	108	_	107	108	_	_	_	_	_	_	_	_	_	_	_	_	_	_
7	tous	tout	ADJ	ADJ	n=p|g=m	10	mod	10	mod	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	1	109	1	113	_	109	113	_	_	_	_	_	_	_	_	_	_	_	_	_	_
8	les	les	DET	DET	n=p	10	det	10	det	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	1	114	1	117	_	114	117	_	_	_	_	_	_	_	_	_	_	_	_	_	_
9	anciens	ancien	ADJ	ADJ	n=p|g=m	10	mod	10	mod	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	1	118	1	125	_	118	125	_	_	_	_	_	_	_	_	_	_	_	_	_	_
10	propriétaires	propriétaire	NC	NC	n=p	3	mod	3	mod	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	1	126	1	139	_	126	139	_	_	_	_	_	_	_	_	_	_	_	_	_	_
11	avaient	avoir	V	V	n=p|t=I|p=3	13	aux_tps	13	aux_tps	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	1	140	1	147	imparfait	140	147	_	_	_	_	_	_	_	_	_	_	_	_	_	_
12	mystérieusement	_	ADV	ADV		13	mod	13	mod	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	1	148	1	163	_	148	163	_	_	_	Err	mysterieusement	148-163	_	_	_	_	_	_	_	_
13	disparu	disparaître	VPP	VPP	n=s|g=m|t=K	0	root	0	root	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	1	164	1	171	_	164	171	_	_	_	Err	disparues	164-171	_	_	_	_	_	_	_	_
14	.	.	PONCT	PONCT		13	ponct	13	ponct	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	1	171	1	172	_	171	172	_	_	_	_	_	_	_	_	_	_	_	_	_	_
"
"
1	Mais	mais	CC	CC		0	root	0	root	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	1	173	1	177	_	173	177	_	_	_	_	_	_	_	_	_	_	_	_	_	_
2	la	la	DET	DET	n=s|g=f	4	det	4	det	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	1	178	1	180	_	178	180	_	_	_	_	_	_	in_GNon_incertDNon_incertRNon	178-192	_	_	_	_	_	_
3	jeune	jeune	ADJ	ADJ	n=s	4	mod	4	mod	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	1	181	1	186	_	181	186	_	_	_	_	_	_	in_GNon_incertDNon_incertRNon	178-192	_	_	_	_	_	_
4	fille	fille	NC	NC	n=s|g=f	6	suj	6	suj	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	1	187	1	192	_	187	192	_	_	_	_	_	_	in_GNon_incertDNon_incertRNon	178-192	_	_	_	_	_	_
5	avait	avoir	V	V	n=s|t=I|p=3	6	aux_tps	6	aux_tps	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	1	193	1	198	imparfait	193	198	_	_	_	_	_	_	_	_	_	_	_	_	_	_
6	pris	prendre	VPP	VPP	g=m|t=K	1	dep_coord	1	dep_coord	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	1	199	1	203	_	199	203	_	_	_	_	_	_	_	_	_	_	_	_	_	_
7	ses	ses	DET	DET	n=p|p=3|poss=s	8	det	8	det	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	1	204	1	207	_	204	207	_	_	_	Err	ces	204-207	is_GNon_incertDNon_incertRNon	204-207	_	_	_	_	_	_
8	précautions	précaution	NC	NC	n=p|g=f	6	obj	6	obj	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	1	208	1	219	_	208	219	_	_	_	_	_	_	_	_	_	_	_	_	_	_
"
"
1	elle	elle	CLS	CLS	n=s|g=f|p=3	2	suj	2	suj	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	2	2	2	6	_	220	224	_	_	_	_	_	_	is_GNon_incertDNon_incertRNon	220-224	_	_	_	_	_	_
2	était	être	V	V	n=s|t=I|p=3	0	root	0	root	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	2	7	2	12	imparfait	225	230	_	_	_	Err	etait	225-230	_	_	_	_	_	_	_	_
3	dans	dans	P	P		2	mod	2	mod	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	2	13	2	17	_	231	235	_	_	_	_	_	_	_	_	_	_	_	_	_	_
4	cette	cette	DET	DET	n=s|g=f	5	det	5	det	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	2	18	2	23	_	236	241	_	_	_	_	_	_	_	_	_	_	_	_	_	_
5	maison	maison	NC	NC	n=s|g=f	3	prep	3	prep	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	2	24	2	30	_	242	248	_	_	_	_	_	_	_	_	_	_	_	_	_	_
6	avec	avec	P	P		2	mod	2	mod	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	2	31	2	35	_	249	253	_	_	_	_	_	_	_	_	_	_	_	_	_	_
7	son	son	DET	DET	n=s|g=m|p=3|poss=s	9	det	9	det	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	2	36	2	39	_	254	257	_	_	_	_	_	_	is_GNon_incertDNon_incertRNon	254-257	in_GNon_incertDNon_incertRNon	254-267	_	_	_	_
8	petit	petit	ADJ	ADJ	n=s|g=m	9	mod	9	mod	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	2	40	2	45	_	258	263	_	_	_	_	_	_	_	_	in_GNon_incertDNon_incertRNon	254-267	_	_	_	_
9	ami	ami	NC	NC	n=s|g=m	6	prep	6	prep	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	2	46	2	49	_	264	267	_	_	_	_	_	_	_	_	in_GNon_incertDNon_incertRNon	254-267	_	_	_	_
10	.	.	PONCT	PONCT		9	ponct	9	ponct	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	2	49	2	50	_	267	268	_	_	_	_	_	_	_	_	_	_	_	_	_	_
"
"
1	Cette	cette	DET	DET	n=s|g=f	2	det	2	det	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	3	2	3	7	_	269	274	_	_	_	_	_	_	_	_	_	_	_	_	_	_
2	maison	maison	NC	NC	n=s|g=f	3	suj	3	suj	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	3	8	3	14	_	275	281	_	_	_	_	_	_	_	_	_	_	_	_	_	_
3	était	être	V	V	n=s|t=I|p=3	0	root	0	root	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	3	15	3	20	imparfait	282	287	_	_	_	Err	etait	282-287	_	_	_	_	_	_	_	_
4	un	un	DET	DET	n=s|g=m	5	det	5	det	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	3	21	3	23	_	288	290	_	_	_	_	_	_	_	_	_	_	_	_	_	_
5	chalet	chalet	NC	NC	n=s|g=m	3	obj	3	obj	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	3	24	3	30	_	291	297	_	_	_	_	_	_	_	_	_	_	_	_	_	_
6	dans	dans	P	P		3	mod	3	mod	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	3	31	3	35	_	298	302	_	_	_	_	_	_	_	_	_	_	_	_	_	_
7	une	une	DET	DET	n=s|g=f	8	det	8	det	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	3	36	3	39	_	303	306	_	_	_	_	_	_	_	_	_	_	_	_	_	_
8	forêt	forêt	NC	NC	n=s|g=f	6	prep	6	prep	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	3	40	3	45	_	307	312	_	_	_	_	_	_	_	_	_	_	_	_	_	_
"
"
1	la	la	DET	DET	n=s|g=f	2	det	2	det	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	4	2	4	4	_	313	315	_	_	_	_	_	_	in_GNon_incertDNon_incertRNon	313-321	_	_	_	_	_	_
2	fille	fille	NC	NC	n=s|g=f	0	_	0	_	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	4	5	4	10	_	316	321	_	_	_	_	_	_	in_GNon_incertDNon_incertRNon	313-321	_	_	_	_	_	_
3	se	se	CLR	CLR	n=p,s|p=3	0	_	0	_	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	4	11	4	13	_	322	324	_	_	_	_	_	_	_	_	_	_	_	_	_	_
4	nommait	nommer	V	V	n=s|t=I|p=3	0	_	0	_	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	4	14	4	21	imparfait	325	332	_	_	_	Err	nommé	325-332	_	_	_	_	_	_	_	_
5	Hannah	Hannah	NPP	NPP	n=s|g=f	4	suj	4	suj	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	4	22	4	28	_	333	339	_	_	_	_	_	_	is_GNon_incertDNon_incertRNon	333-339	_	_	_	_	_	_
6	et	et	CC	CC		5	coord	5	coord	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	4	29	4	31	_	340	342	_	_	_	_	_	_	_	_	_	_	_	_	_	_
7	son	son	DET	DET	n=s|g=m|p=3|poss=s	9	det	9	det	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	4	32	4	35	_	343	346	_	_	_	_	_	_	is_GNon_incertDNon_incertRNon	343-346	in_GNon_incertDNon_incertRNon	343-356	_	_	_	_
8	petit	petit	ADJ	ADJ	n=s|g=m	9	mod	9	mod	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	4	36	4	41	_	347	352	_	_	_	_	_	_	_	_	in_GNon_incertDNon_incertRNon	343-356	_	_	_	_
9	ami	ami	NC	NC	n=s|g=m	6	dep_coord	6	dep_coord	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	4	42	4	45	_	353	356	_	_	_	_	_	_	_	_	in_GNon_incertDNon_incertRNon	343-356	_	_	_	_
10	se	se	CLR	CLR	n=p,s|p=3	0	_	0	_	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	4	46	4	48	_	357	359	_	_	_	_	_	_	_	_	_	_	_	_	_	_
11	nommait	nommer	V	V	n=s|t=I|p=3	0	_	0	_	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	4	49	4	56	imparfait	360	367	_	_	_	Err	nommé	360-367	_	_	_	_	_	_	_	_
12	Mike	Mike	NPP	NPP	n=s|g=m	11	suj	11	suj	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	4	57	4	61	_	368	372	_	_	_	_	_	_	_	_	is_GNon_incertDNon_incertRNon	368-372	_	_	_	_
"
"
1	puis	puis	CC	CC		0	root	0	root	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	2	5	6	_	373	377	_	_	_	_	_	_	_	_	_	_	_	_	_	_
2	un	un	DET	DET	n=s|g=m	3	det	3	det	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	7	5	9	_	378	380	_	_	_	_	_	_	_	_	_	_	_	_	_	_
3	moment	moment	NC	NC	n=s|g=m	7	suj	7	suj	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	10	5	16	_	381	387	_	_	_	_	_	_	_	_	_	_	_	_	_	_
4	donné	donner	VPP	VPP	n=s|g=m|t=K	3	mod	3	mod	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	17	5	22	_	388	393	_	_	_	_	_	_	_	_	_	_	_	_	_	_
5	une	une	DET	DET	n=s|g=f	6	det	6	det	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	23	5	26	_	394	397	_	_	_	_	_	_	_	_	_	_	_	_	_	_
6	ombre	ombre	NC	NC	n=s	4	mod	4	mod	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	27	5	32	_	398	403	_	_	_	_	_	_	_	_	_	_	_	_	_	_
7	passe	passer	V	V	n=s|t=P,S|p=1,3	1	dep_coord	1	dep_coord	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	33	5	38	present	404	409	_	_	_	_	_	_	_	_	_	_	_	_	_	_
8	par	par	P	P		7	p_obj	7	p_obj	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	39	5	42	_	410	413	_	_	_	_	_	_	_	_	_	_	_	_	_	_
9	la	la	DET	DET	n=s|g=f	10	det	10	det	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	43	5	45	_	414	416	_	_	_	_	_	_	_	_	_	_	_	_	_	_
10	fenêtre	fenêtre	NC	NC	n=s|g=f	8	prep	8	prep	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	46	5	53	_	417	424	_	_	_	_	_	_	_	_	_	_	_	_	_	_
11	.	.	PONCT	PONCT		10	ponct	10	ponct	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	53	5	54	_	424	425	_	_	_	_	_	_	_	_	_	_	_	_	_	_
"
"
1	Il	il	CLS	CLS	n=s|g=m|p=3	3	suj	3	suj	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	55	5	57	_	426	428	consigne	_	_	_	_	_	_	_	is_GNon_incertDNon_incertRNon	426-428	_	_	_	_
2	se	se	CLR	CLR	n=p,s|p=3	3	aff	3	aff	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	58	5	60	_	429	431	consigne	_	_	_	_	_	_	_	_	_	_	_	_	_
3	retourna	retourner	V	V	n=s|t=J|p=3	0	root	0	root	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	61	5	69	passeSimple	432	440	consigne	_	_	_	_	_	_	_	_	_	_	_	_	_
4	en	en	P	P		3	mod	3	mod	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	70	5	72	_	441	443	consigne	_	_	_	_	_	_	_	_	_	_	_	_	_
5	entendant	entendre	VPR	VPR	t=G	4	prep	4	prep	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	73	5	82	_	444	453	consigne	_	_	_	_	_	_	_	_	_	_	_	_	_
6	ce	ce	DET	DET	n=s|g=m	8	det	8	det	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	83	5	85	_	454	456	consigne	_	_	_	_	_	_	_	_	_	_	_	_	_
7	grand	grand	ADJ	ADJ	n=s|g=m	8	mod	8	mod	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	86	5	91	_	457	462	consigne	subst	461-462	_	_	_	_	_	_	_	_	_	_	_
8	bruit	bruit	NC	NC	n=s|g=m	5	obj	5	obj	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	92	5	97	_	463	468	consigne	_	_	_	_	_	_	_	_	_	_	_	_	_
9	.	.	PONCT	PONCT		8	ponct	8	ponct	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	97	5	98	_	468	469	consigne	_	_	_	_	_	_	_	_	_	_	_	_	_
"
"
1	Alors	alors	ADV	ADV		4	mod	4	mod	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	99	5	104	_	470	475	_	_	_	_	_	_	_	_	_	_	_	_	_	_
2	il	il	CLS	CLS	n=s|g=m|p=3	4	det	4	det	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	105	5	107	_	476	478	_	_	_	_	_	_	_	_	in_GNon_incertDNon_incertRNon	476-484	_	_	_	_
3	(	(	PONCT	PONCT		2	ponct	2	ponct	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	108	5	109	_	479	480	_	_	_	_	_	_	_	_	in_GNon_incertDNon_incertRNon	476-484	_	_	_	_
4	Mike	Mike	NPP	NPP	n=s|g=m	0	root	0	root	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	109	5	113	_	480	484	_	_	_	_	_	_	_	_	in_GNon_incertDNon_incertRNon	476-484	_	_	_	_
5	)	)	PONCT	PONCT		4	ponct	4	ponct	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	113	5	114	_	484	485	_	_	_	_	_	_	_	_	_	_	_	_	_	_
6	appela	appeler	V	V	n=s|t=J|p=3	0	root	0	root	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	115	5	121	passeSimple	486	492	_	_	_	_	_	_	_	_	_	_	_	_	_	_
7	Hannah	Hannah	NPP	NPP	n=s|g=f	6	obj	6	obj	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	122	5	128	_	493	499	_	_	_	_	_	_	is_GNon_incertDNon_incertRNon	493-499	_	_	_	_	_	_
8	puis	puis	CC	CC		6	coord	6	coord	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	129	5	133	_	500	504	_	_	_	_	_	_	_	_	_	_	_	_	_	_
9	ils	ils	CLS	CLS	n=p|g=m|p=3	11	suj	11	suj	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	134	5	137	_	505	508	_	_	_	_	_	_	is_GOui_incertDNon_incertRNon	505-508	is_GOui_incertDNon_incertRNon	505-508	_	_	_	_
10	se	se	CLR	CLR	n=p,s|p=3	11	aff	11	aff	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	138	5	140	_	509	511	_	_	_	_	_	_	_	_	_	_	_	_	_	_
11	mettent	mettre	V	V	n=p|t=P,S|p=3	8	dep_coord	8	dep_coord	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	141	5	148	present	512	519	_	_	_	_	_	_	_	_	_	_	_	_	_	_
12	à	à	P	P		11	mod	11	mod	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	149	5	150	_	520	521	_	_	_	_	_	_	_	_	_	_	_	_	_	_
13	courir	courir	VINF	VINF	t=W	12	prep	12	prep	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	151	5	157	_	522	528	_	_	_	_	_	_	_	_	_	_	_	_	_	_
14	dehors	dehors	NC	NC	g=m	13	obj	13	obj	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	158	5	164	_	529	535	_	_	_	_	_	_	_	_	_	_	_	_	_	_
15	mais	mais	CC	CC		11	coord	11	coord	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	165	5	169	_	536	540	_	_	_	_	_	_	_	_	_	_	_	_	_	_
16	ils	ils	CLS	CLS	n=p|g=m|p=3	17	suj	17	suj	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	170	5	173	_	541	544	_	_	_	_	_	_	is_GOui_incertDNon_incertRNon	541-544	is_GOui_incertDNon_incertRNon	541-544	_	_	_	_
17	trébuchent	trébucher	V	V	n=p|t=P,S|p=3	15	dep_coord	15	dep_coord	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	174	5	184	present	545	555	_	_	_	Err	tribuchent	545-555	_	_	_	_	_	_	_	_
18	,	,	PONCT	PONCT		17	ponct	17	ponct	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	5	184	5	185	_	555	556	_	_	_	_	_	_	_	_	_	_	_	_	_	_
"
"
1	Mike	Mike	NPP	NPP	n=s|g=m	2	suj	2	suj	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	6	2	6	6	_	557	561	_	_	_	_	_	_	_	_	is_GNon_incertDNon_incertRNon	557-561	_	_	_	_
2	attrape	attraper	V	V	n=s|t=P,S|p=1,3	0	root	0	root	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	6	7	6	14	present	562	569	_	_	_	_	_	_	_	_	_	_	_	_	_	_
3	la	la	DET	DET	n=s|g=f	4	det	4	det	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	6	15	6	17	_	570	572	_	_	_	_	_	_	_	_	_	_	_	_	_	_
4	branche	branche	NC	NC	n=s|g=f	2	obj	2	obj	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	6	18	6	25	_	573	580	_	_	_	_	_	_	_	_	_	_	_	_	_	_
5	qui	qui	PROREL	PROREL	n=s	7	suj	7	suj	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	6	26	6	29	_	581	584	_	_	_	_	_	_	_	_	_	_	_	_	_	_
6	les	les	CLO	CLO	n=p|p=3	7	aff	7	aff	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	6	30	6	33	_	585	588	_	_	_	_	_	_	is_GOui_incertDNon_incertRNon	585-588	is_GOui_incertDNon_incertRNon	585-588	_	_	_	_
7	tient	tenir	V	V	n=s|t=P|p=3	4	mod_rel	4	mod_rel	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	6	34	6	39	present	589	594	_	_	_	_	_	_	_	_	_	_	_	_	_	_
8	dans	dans	P	P		7	mod	7	mod	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	6	40	6	44	_	595	599	_	_	_	_	_	_	_	_	_	_	_	_	_	_
9	le	le	DET	DET	n=s|g=m	10	det	10	det	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	6	45	6	47	_	600	602	_	_	_	_	_	_	_	_	_	_	_	_	_	_
10	vide	vide	NC	NC	n=s|g=m	8	prep	8	prep	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	6	48	6	52	_	603	607	_	_	_	_	_	_	_	_	_	_	_	_	_	_
11	et	et	CC	CC		10	coord	10	coord	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	6	53	6	55	_	608	610	_	_	_	_	_	_	_	_	_	_	_	_	_	_
12	Hannah	Hannah	NPP	NPP	n=s|g=f	11	dep_coord	11	dep_coord	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	6	56	6	62	_	611	617	_	_	_	_	_	_	is_GNon_incertDNon_incertRNon	611-617	_	_	_	_	_	_
13	.	.	PONCT	PONCT		12	ponct	12	ponct	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	6	62	6	63	_	617	618	_	_	_	_	_	_	_	_	_	_	_	_	_	_
"
"
1	Il	il	CLS	CLS	n=s|g=m|p=3	2	suj	2	suj	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	6	64	6	66	_	619	621	_	_	_	_	_	_	_	_	is_GNon_incertDNon_incertRNon	619-621	_	_	_	_
2	avait	avoir	V	V	n=s|t=I|p=3	0	root	0	root	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	6	67	6	72	imparfait	622	627	_	_	_	_	_	_	_	_	_	_	_	_	_	_
3	le	le	DET	DET	n=s|g=m	4	det	4	det	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	6	73	6	75	_	628	630	_	_	_	_	_	_	_	_	_	_	_	_	_	_
4	choix	choix	NC	NC	g=m	2	obj	2	obj	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	6	76	6	81	_	631	636	_	_	_	_	_	_	_	_	_	_	_	_	_	_
5	...	...	PONCT	PONCT		4	ponct	4	ponct	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	6	81	6	84	_	636	639	_	_	_	_	_	_	_	_	_	_	_	_	_	_
6	soit	soit	CC	CC		2	coord	2	coord	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	6	85	6	89	_	640	644	_	_	_	_	_	_	_	_	_	_	_	_	_	_
7	il	il	CLS	CLS	n=s|g=m|p=3	8	suj	8	suj	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	6	90	6	92	_	645	647	_	_	_	_	_	_	_	_	is_GNon_incertDNon_incertRNon	645-647	_	_	_	_
8	lâche	lâcher	V	V	n=s|t=P,S|p=1,3	6	dep_coord	6	dep_coord	CO-3e-2016-VTAC305-D1-R11-V1_N.ac	6	93	6	98	present	648	653	_	_	_	Err	lache	648-653	_	_	_	_	_	_	_	_
